Type;FSV-30;
Version;2.30 SP4;
Date;13.Feb 19;
Mode;ANALYZER;
Center Freq;50050000.000000;Hz
Freq Offset;0.000000;Hz
Span;99900000.000000;Hz
x-Axis;LIN;
Start;100000.000000;Hz
Stop;100000000.000000;Hz
Ref Level;7.071068;V
Level Offset;0.000000;dB
Ref Position;100.000000;%
y-Axis;LOG;
Level Range;100.000000;dB
Rf Att;50.000000;dB
El Att;0.000000;dB
RBW;3000.000000;Hz
VBW;3000.000000;Hz
SWT;0.003000;s
Trace Mode;CLR/WRITE;
Detector;SAMPLE;
Sweep Count;0;
Trace 1:;;
x-Unit;Hz;
y-Unit;V;
Preamplifier;OFF;
Transducer;OFF;
Values;691;
100000;0.023567892611026764;
244782.60869565216;0.069115951657295227;
389565.21739130432;0.12500129640102386;
534347.82608695654;0.18298086524009705;
679130.43478260865;0.23936417698860168;
823913.04347826075;0.29401209950447083;
968695.65217391285;0.34486520290374756;
1113478.260869565;0.39063957333564758;
1258260.8695652171;0.43364569544792175;
1403043.4782608692;0.47418379783630371;
1547826.0869565213;0.51142603158950806;
1692608.6956521734;0.54601633548736572;
1837391.3043478255;0.57862603664398193;
1982173.9130434776;0.60815161466598511;
2126956.5217391299;0.63448566198348999;
2271739.1304347822;0.65877401828765869;
2416521.7391304346;0.68090671300888062;
2561304.3478260869;0.70113050937652588;
2706086.9565217393;0.71936517953872681;
2850869.5652173916;0.73585891723632813;
2995652.1739130439;0.75097990036010742;
3140434.7826086963;0.76462751626968384;
3285217.3913043486;0.77711665630340576;
3430000.0000000009;0.78823649883270264;
3574782.6086956533;0.79841673374176025;
3719565.2173913056;0.80720561742782593;
3864347.8260869579;0.81546461582183838;
4009130.4347826103;0.82364368438720703;
4153913.0434782626;0.82994723320007324;
4298695.6521739149;0.83573335409164429;
4443478.2608695673;0.84170955419540405;
4588260.8695652196;0.8469092845916748;
4733043.478260872;0.85133171081542969;
4877826.0869565243;0.8558729887008667;
5022608.6956521766;0.86028695106506348;
5167391.304347829;0.8647310733795166;
5312173.9130434813;0.86853426694869995;
5456956.5217391336;0.87292033433914185;
5601739.130434786;0.87717986106872559;
5746521.7391304383;0.8802458643913269;
5891304.3478260906;0.88075602054595947;
6036086.956521743;0.87912189960479736;
6180869.5652173953;0.87644439935684204;
6325652.1739130476;0.87458795309066772;
6470434.7826087;0.87357068061828613;
6615217.3913043523;0.87348532676696777;
6760000.0000000047;0.87341839075088501;
6904782.608695657;0.87342613935470581;
7049565.2173913093;0.87293124198913574;
7194347.8260869617;0.87284582853317261;
7339130.434782614;0.87138330936431885;
7483913.0434782663;0.8709108829498291;
7628695.6521739187;0.87047553062438965;
7773478.260869571;0.86954331398010254;
7918260.8695652233;0.86848288774490356;
8063043.4782608757;0.86733090877532959;
8207826.086956528;0.86606872081756592;
8352608.6956521804;0.86431074142456055;
8497391.3043478318;0.86227768659591675;
8642173.9130434841;0.86011672019958496;
8786956.5217391364;0.85799741744995117;
8931739.1304347888;0.85613465309143066;
9076521.7391304411;0.85551106929779053;
9221304.3478260934;0.8554084300994873;
9366086.9565217458;0.85606509447097778;
9510869.5652173981;0.85579931735992432;
9655652.1739130504;0.8556063175201416;
9800434.7826087028;0.85479629039764404;
9945217.3913043551;0.85480362176895142;
10090000.000000007;0.85479497909545898;
10234782.60869566;0.85469555854797363;
10379565.217391312;0.85405218601226807;
10524347.826086964;0.85311859846115112;
10669130.434782617;0.85167759656906128;
10813913.043478269;0.85016435384750366;
10958695.652173921;0.84841662645339966;
11103478.260869574;0.84783798456192017;
11248260.869565226;0.84699344635009766;
11393043.478260878;0.84579378366470337;
11537826.086956531;0.84425753355026245;
11682608.695652183;0.84256190061569214;
11827391.304347835;0.84074252843856812;
11972173.913043488;0.83860445022583008;
12116956.52173914;0.83744263648986816;
12261739.130434792;0.83605045080184937;
12406521.739130445;0.83435732126235962;
12551304.347826097;0.83262938261032104;
12696086.956521749;0.83049410581588745;
12840869.565217402;0.82850372791290283;
12985652.173913054;0.82629382610321045;
13130434.782608707;0.82467329502105713;
13275217.391304359;0.82275909185409546;
13420000.000000011;0.82107055187225342;
13564782.608695664;0.81893247365951538;
13709565.217391316;0.81688147783279419;
13854347.826086968;0.8148658275604248;
13999130.434782621;0.81293720006942749;
14143913.043478273;0.81073242425918579;
14288695.652173925;0.80890542268753052;
14433478.260869578;0.80686455965042114;
14578260.86956523;0.8052980899810791;
14723043.478260882;0.80327534675598145;
14867826.086956535;0.8016083836555481;
15012608.695652187;0.79984056949615479;
15157391.304347839;0.79657059907913208;
15302173.913043492;0.79463785886764526;
15446956.521739144;0.79305684566497803;
15591739.130434796;0.79122579097747803;
15736521.739130449;0.78962892293930054;
15881304.347826101;0.78813320398330688;
16026086.956521753;0.78640371561050415;
16170869.565217406;0.78430724143981934;
16315652.173913058;0.78204423189163208;
16460434.78260871;0.78092831373214722;
16605217.391304363;0.77943068742752075;
16750000.000000015;0.77867811918258667;
16894782.608695667;0.77733016014099121;
17039565.21739132;0.77555239200592041;
17184347.826086972;0.77339470386505127;
17329130.434782624;0.77141433954238892;
17473913.043478277;0.76959413290023804;
17618695.652173929;0.76809781789779663;
17763478.260869581;0.77514088153839111;
17908260.869565234;0.7737652063369751;
18053043.478260886;0.77237361669540405;
18197826.086956538;0.77025049924850464;
18342608.695652191;0.76825833320617676;
18487391.304347843;0.76629906892776489;
18632173.913043495;0.76513713598251343;
18776956.521739148;0.76340657472610474;
18921739.1304348;0.76153039932250977;
19066521.739130452;0.75973743200302124;
19211304.347826105;0.75853568315505981;
19356086.956521757;0.75698447227478027;
19500869.565217409;0.75139594078063965;
