"time";"ft";"r Pr3.Vt";"i Pr3.Vt"
2.201e-07;4.5e+07;-1.18668;0
2.204e-07;4.5e+07;-1.16583;0
2.207e-07;4.5e+07;-1.13684;0
2.21e-07;4.5e+07;-1.09984;0
2.213e-07;4.5e+07;-1.05504;0
2.216e-07;4.5e+07;-1.00267;0
2.219e-07;4.5e+07;-0.943046;0
2.222e-07;4.5e+07;-0.876551;0
2.225e-07;4.5e+07;-0.803614;0
2.228e-07;4.5e+07;-0.724746;0
2.231e-07;4.5e+07;-0.640518;0
2.234e-07;4.5e+07;-0.551556;0
2.237e-07;4.5e+07;-0.458549;0
2.24e-07;4.5e+07;-0.362242;0
2.243e-07;4.5e+07;-0.263424;0
2.246e-07;4.5e+07;-0.162703;0
2.249e-07;4.5e+07;-0.0602832;0
2.252e-07;4.5e+07;0.0435672;0
2.255e-07;4.5e+07;0.148323;0
2.258e-07;4.5e+07;0.252603;0
2.261e-07;4.5e+07;0.354824;0
2.264e-07;4.5e+07;0.453594;0
2.267e-07;4.5e+07;0.54804;0
2.27e-07;4.5e+07;0.637621;0
2.273e-07;4.5e+07;0.72184;0
2.276e-07;4.5e+07;0.800241;0
2.279e-07;4.5e+07;0.872412;0
2.282e-07;4.5e+07;0.937983;0
2.285e-07;4.5e+07;0.996629;0
2.288e-07;4.5e+07;1.04807;0
2.291e-07;4.5e+07;1.09205;0
2.294e-07;4.5e+07;1.12837;0
2.297e-07;4.5e+07;1.15684;0
2.3e-07;4.5e+07;1.17732;0
2.303e-07;4.5e+07;1.18968;0
2.306e-07;4.5e+07;1.19385;0
2.309e-07;4.5e+07;1.18978;0
2.312e-07;4.5e+07;1.17745;0
2.315e-07;4.5e+07;1.15691;0
2.318e-07;4.5e+07;1.12823;0
2.321e-07;4.5e+07;1.09154;0
2.324e-07;4.5e+07;1.04705;0
2.327e-07;4.5e+07;0.994983;0
2.33e-07;4.5e+07;0.935661;0
2.333e-07;4.5e+07;0.869456;0
2.336e-07;4.5e+07;0.796794;0
2.339e-07;4.5e+07;0.71819;0
2.342e-07;4.5e+07;0.634208;0
2.345e-07;4.5e+07;0.545473;0
2.348e-07;4.5e+07;0.452671;0
2.351e-07;4.5e+07;0.356548;0
2.354e-07;4.5e+07;0.257885;0
2.357e-07;4.5e+07;0.15722;0
2.36e-07;4.5e+07;0.0547672;0
2.363e-07;4.5e+07;-0.049221;0
2.366e-07;4.5e+07;-0.154116;0
2.369e-07;4.5e+07;-0.258455;0
2.372e-07;4.5e+07;-0.360685;0
2.375e-07;4.5e+07;-0.459432;0
2.378e-07;4.5e+07;-0.553893;0
2.381e-07;4.5e+07;-0.64353;0
2.384e-07;4.5e+07;-0.727845;0
2.387e-07;4.5e+07;-0.806379;0
2.39e-07;4.5e+07;-0.878716;0
2.393e-07;4.5e+07;-0.944484;0
2.396e-07;4.5e+07;-1.00336;0
2.399e-07;4.5e+07;-1.05505;0
2.402e-07;4.5e+07;-1.0993;0
2.405e-07;4.5e+07;-1.13591;0
2.408e-07;4.5e+07;-1.16469;0
2.411e-07;4.5e+07;-1.18547;0
2.414e-07;4.5e+07;-1.19815;0
2.417e-07;4.5e+07;-1.20264;0
2.42e-07;4.5e+07;-1.19888;0
2.423e-07;4.5e+07;-1.18686;0
2.426e-07;4.5e+07;-1.16662;0
2.429e-07;4.5e+07;-1.13824;0
2.432e-07;4.5e+07;-1.10183;0
2.435e-07;4.5e+07;-1.0576;0
2.438e-07;4.5e+07;-1.00579;0
2.441e-07;4.5e+07;-0.946695;0
2.444e-07;4.5e+07;-0.880698;0
2.447e-07;4.5e+07;-0.808233;0
2.45e-07;4.5e+07;-0.72979;0
2.453e-07;4.5e+07;-0.64594;0
2.456e-07;4.5e+07;-0.557307;0
2.459e-07;4.5e+07;-0.464576;0
2.462e-07;4.5e+07;-0.368488;0
2.465e-07;4.5e+07;-0.26983;0
2.468e-07;4.5e+07;-0.169244;0
2.471e-07;4.5e+07;-0.0669398;0
2.474e-07;4.5e+07;0.0368129;0
2.477e-07;4.5e+07;0.141541;0
2.48e-07;4.5e+07;0.245914;0
2.483e-07;4.5e+07;0.348334;0
2.486e-07;4.5e+07;0.447395;0
2.489e-07;4.5e+07;0.542176;0
2.492e-07;4.5e+07;0.632131;0
2.495e-07;4.5e+07;0.716759;0
2.498e-07;4.5e+07;0.795603;0
2.501e-07;4.5e+07;0.868244;0
2.504e-07;4.5e+07;0.934312;0
2.507e-07;4.5e+07;0.993478;0
2.51e-07;4.5e+07;1.04546;0
2.513e-07;4.5e+07;1.09;0
2.516e-07;4.5e+07;1.12689;0
2.519e-07;4.5e+07;1.15594;0
2.522e-07;4.5e+07;1.17701;0
2.525e-07;4.5e+07;1.18998;0
2.528e-07;4.5e+07;1.19475;0
2.531e-07;4.5e+07;1.19129;0
2.534e-07;4.5e+07;1.17957;0
2.537e-07;4.5e+07;1.15963;0
2.54e-07;4.5e+07;1.13154;0
2.543e-07;4.5e+07;1.09545;0
2.546e-07;4.5e+07;1.05152;0
2.549e-07;4.5e+07;1;0
2.552e-07;4.5e+07;0.941204;0
2.555e-07;4.5e+07;0.875491;0
2.558e-07;4.5e+07;0.803288;0
2.561e-07;4.5e+07;0.725104;0
2.564e-07;4.5e+07;0.641495;0
2.567e-07;4.5e+07;0.553083;0
2.57e-07;4.5e+07;0.460552;0
2.573e-07;4.5e+07;0.364642;0
2.576e-07;4.5e+07;0.266136;0
2.579e-07;4.5e+07;0.165613;0
2.582e-07;4.5e+07;0.0632781;0
2.585e-07;4.5e+07;-0.0406077;0
2.588e-07;4.5e+07;-0.145477;0
2.591e-07;4.5e+07;-0.249917;0
2.594e-07;4.5e+07;-0.352354;0
2.597e-07;4.5e+07;-0.451396;0
2.6e-07;4.5e+07;-0.546196;0
2.603e-07;4.5e+07;-0.636212;0
2.606e-07;4.5e+07;-0.72094;0
2.609e-07;4.5e+07;-0.799919;0
2.612e-07;4.5e+07;-0.87273;0
2.615e-07;4.5e+07;-0.938999;0
2.618e-07;4.5e+07;-0.998395;0
2.621e-07;4.5e+07;-1.05063;0
2.624e-07;4.5e+07;-1.09545;0
2.627e-07;4.5e+07;-1.13263;0
2.63e-07;4.5e+07;-1.16199;0
2.633e-07;4.5e+07;-1.18337;0
2.636e-07;4.5e+07;-1.19666;0
2.639e-07;4.5e+07;-1.20176;0
2.642e-07;4.5e+07;-1.19861;0
2.645e-07;4.5e+07;-1.18721;0
2.648e-07;4.5e+07;-1.16758;0
2.651e-07;4.5e+07;-1.13979;0
2.654e-07;4.5e+07;-1.10398;0
2.657e-07;4.5e+07;-1.06032;0
2.66e-07;4.5e+07;-1.00906;0
2.663e-07;4.5e+07;-0.950498;0
2.666e-07;4.5e+07;-0.885001;0
2.669e-07;4.5e+07;-0.812992;0
2.672e-07;4.5e+07;-0.734975;0
2.675e-07;4.5e+07;-0.651512;0
2.678e-07;4.5e+07;-0.563219;0
2.681e-07;4.5e+07;-0.470776;0
2.684e-07;4.5e+07;-0.374919;0
2.687e-07;4.5e+07;-0.276435;0
2.69e-07;4.5e+07;-0.175985;0
2.693e-07;4.5e+07;-0.0737972;0
2.696e-07;4.5e+07;0.0298529;0
2.699e-07;4.5e+07;0.134544;0
2.702e-07;4.5e+07;0.239001;0
2.705e-07;4.5e+07;0.341611;0
2.708e-07;4.5e+07;0.44096;0
2.711e-07;4.5e+07;0.536074;0
2.714e-07;4.5e+07;0.626407;0
2.717e-07;4.5e+07;0.711448;0
2.72e-07;4.5e+07;0.790734;0
2.723e-07;4.5e+07;0.863847;0
2.726e-07;4.5e+07;0.930412;0
2.729e-07;4.5e+07;0.990099;0
2.732e-07;4.5e+07;1.04262;0
2.735e-07;4.5e+07;1.08772;0
2.738e-07;4.5e+07;1.12518;0
2.741e-07;4.5e+07;1.15482;0
2.744e-07;4.5e+07;1.17648;0
2.747e-07;4.5e+07;1.19005;0
2.75e-07;4.5e+07;1.19543;0
2.753e-07;4.5e+07;1.19257;0
2.756e-07;4.5e+07;1.18146;0
2.759e-07;4.5e+07;1.16213;0
2.762e-07;4.5e+07;1.13464;0
2.765e-07;4.5e+07;1.09913;0
2.768e-07;4.5e+07;1.05577;0
2.771e-07;4.5e+07;1.0048;0
2.774e-07;4.5e+07;0.946528;0
2.777e-07;4.5e+07;0.881311;0
2.78e-07;4.5e+07;0.80957;0
2.783e-07;4.5e+07;0.731807;0
2.786e-07;4.5e+07;0.648576;0
2.789e-07;4.5e+07;0.560495;0
2.792e-07;4.5e+07;0.468242;0
2.795e-07;4.5e+07;0.372553;0
2.798e-07;4.5e+07;0.274211;0
2.801e-07;4.5e+07;0.173829;0
2.804e-07;4.5e+07;0.0716153;0
2.807e-07;4.5e+07;-0.0321626;0
2.81e-07;4.5e+07;-0.136999;0
2.813e-07;4.5e+07;-0.241531;0
2.816e-07;4.5e+07;-0.344166;0
2.819e-07;4.5e+07;-0.4435;0
2.822e-07;4.5e+07;-0.538636;0
2.825e-07;4.5e+07;-0.629024;0
2.828e-07;4.5e+07;-0.714162;0
2.831e-07;4.5e+07;-0.793585;0
2.834e-07;4.5e+07;-0.866869;0
2.837e-07;4.5e+07;-0.933636;0
2.84e-07;4.5e+07;-0.993554;0
2.843e-07;4.5e+07;-1.04633;0
2.846e-07;4.5e+07;-1.09171;0
2.849e-07;4.5e+07;-1.12946;0
2.852e-07;4.5e+07;-1.15941;0
2.855e-07;4.5e+07;-1.18139;0
2.858e-07;4.5e+07;-1.19529;0
2.861e-07;4.5e+07;-1.20099;0
2.864e-07;4.5e+07;-1.19846;0
2.867e-07;4.5e+07;-1.18767;0
2.87e-07;4.5e+07;-1.16865;0
2.873e-07;4.5e+07;-1.14147;0
2.876e-07;4.5e+07;-1.10625;0
2.879e-07;4.5e+07;-1.06317;0
2.882e-07;4.5e+07;-1.01246;0
2.885e-07;4.5e+07;-0.954431;0
2.888e-07;4.5e+07;-0.889436;0
2.891e-07;4.5e+07;-0.817903;0
2.894e-07;4.5e+07;-0.740324;0
2.897e-07;4.5e+07;-0.657251;0
2.9e-07;4.5e+07;-0.569301;0
2.903e-07;4.5e+07;-0.477148;0
2.906e-07;4.5e+07;-0.381525;0
2.909e-07;4.5e+07;-0.283215;0
2.912e-07;4.5e+07;-0.1829;0
2.915e-07;4.5e+07;-0.0808266;0
2.918e-07;4.5e+07;0.0227218;0
2.921e-07;4.5e+07;0.127372;0
2.924e-07;4.5e+07;0.231908;0
2.927e-07;4.5e+07;0.334705;0
2.93e-07;4.5e+07;0.434341;0
2.933e-07;4.5e+07;0.529794;0
2.936e-07;4.5e+07;0.620494;0
2.939e-07;4.5e+07;0.705941;0
2.942e-07;4.5e+07;0.78567;0
2.945e-07;4.5e+07;0.859255;0
2.948e-07;4.5e+07;0.926318;0
2.951e-07;4.5e+07;0.986525;0
2.954e-07;4.5e+07;1.03958;0
2.957e-07;4.5e+07;1.08524;0
2.96e-07;4.5e+07;1.12327;0
2.963e-07;4.5e+07;1.1535;0
2.966e-07;4.5e+07;1.17575;0
2.969e-07;4.5e+07;1.18992;0
2.972e-07;4.5e+07;1.19591;0
2.975e-07;4.5e+07;1.19366;0
2.978e-07;4.5e+07;1.18316;0
2.981e-07;4.5e+07;1.16443;0
2.984e-07;4.5e+07;1.13754;0
2.987e-07;4.5e+07;1.10262;0
2.99e-07;4.5e+07;1.05983;0
2.993e-07;4.5e+07;1.00942;0
2.996e-07;4.5e+07;0.951673;0
2.999e-07;4.5e+07;0.886956;0
3.002e-07;4.5e+07;0.815689;0
3.005e-07;4.5e+07;0.738361;0
3.008e-07;4.5e+07;0.655522;0
3.011e-07;4.5e+07;0.567786;0
3.014e-07;4.5e+07;0.475825;0
3.017e-07;4.5e+07;0.380372;0
3.02e-07;4.5e+07;0.282207;0
3.023e-07;4.5e+07;0.181964;0
3.026e-07;4.5e+07;0.0798691;0
3.029e-07;4.5e+07;-0.0238036;0
3.032e-07;4.5e+07;-0.128605;0
3.035e-07;4.5e+07;-0.233227;0
3.038e-07;4.5e+07;-0.33606;0
3.041e-07;4.5e+07;-0.435689;0
3.044e-07;4.5e+07;-0.531166;0
3.047e-07;4.5e+07;-0.621932;0
3.05e-07;4.5e+07;-0.707484;0
3.053e-07;4.5e+07;-0.787353;0
3.056e-07;4.5e+07;-0.861112;0
3.059e-07;4.5e+07;-0.92838;0
3.062e-07;4.5e+07;-0.98882;0
3.065e-07;4.5e+07;-1.04214;0
3.068e-07;4.5e+07;-1.08807;0
3.071e-07;4.5e+07;-1.1264;0
3.074e-07;4.5e+07;-1.15694;0
3.077e-07;4.5e+07;-1.17951;0
3.08e-07;4.5e+07;-1.19401;0
3.083e-07;4.5e+07;-1.20032;0
3.086e-07;4.5e+07;-1.1984;0
3.089e-07;4.5e+07;-1.18823;0
3.092e-07;4.5e+07;-1.16981;0
3.095e-07;4.5e+07;-1.14323;0
3.098e-07;4.5e+07;-1.1086;0
3.101e-07;4.5e+07;-1.06609;0
3.104e-07;4.5e+07;-1.01594;0
3.107e-07;4.5e+07;-0.958445;0
3.11e-07;4.5e+07;-0.893953;0
3.113e-07;4.5e+07;-0.822891;0
3.116e-07;4.5e+07;-0.745743;0
3.119e-07;4.5e+07;-0.663059;0
3.122e-07;4.5e+07;-0.57545;0
3.125e-07;4.5e+07;-0.483586;0
3.128e-07;4.5e+07;-0.388196;0
3.131e-07;4.5e+07;-0.290061;0
3.134e-07;4.5e+07;-0.189882;0
3.137e-07;4.5e+07;-0.0879303;0
3.14e-07;4.5e+07;0.0155122;0
3.143e-07;4.5e+07;0.12011;0
3.146e-07;4.5e+07;0.224711;0
3.149e-07;4.5e+07;0.327683;0
3.152e-07;4.5e+07;0.427596;0
3.155e-07;4.5e+07;0.523375;0
3.158e-07;4.5e+07;0.614444;0
3.161e-07;4.5e+07;0.700298;0
3.164e-07;4.5e+07;0.780465;0
3.167e-07;4.5e+07;0.854519;0
3.17e-07;4.5e+07;0.922077;0
3.173e-07;4.5e+07;0.982801;0
3.176e-07;4.5e+07;1.0364;0
3.179e-07;4.5e+07;1.08261;0
3.182e-07;4.5e+07;1.12121;0
3.185e-07;4.5e+07;1.15202;0
3.188e-07;4.5e+07;1.17487;0
3.191e-07;4.5e+07;1.18964;0
3.194e-07;4.5e+07;1.19623;0
3.197e-07;4.5e+07;1.19459;0
3.2e-07;4.5e+07;1.1847;0
2e-07;5e+07;-0.935437;0
2.003e-07;5e+07;-0.861303;0
2.006e-07;5e+07;-0.779465;0
2.009e-07;5e+07;-0.690615;0
2.012e-07;5e+07;-0.595533;0
2.015e-07;5e+07;-0.495088;0
2.018e-07;5e+07;-0.39023;0
2.021e-07;5e+07;-0.281988;0
2.024e-07;5e+07;-0.17124;0
2.027e-07;5e+07;-0.0583572;0
2.03e-07;5e+07;0.0561442;0
2.033e-07;5e+07;0.171445;0
2.036e-07;5e+07;0.285678;0
2.039e-07;5e+07;0.397022;0
2.042e-07;5e+07;0.503812;0
2.045e-07;5e+07;0.605124;0
2.048e-07;5e+07;0.700211;0
2.051e-07;5e+07;0.78837;0
2.054e-07;5e+07;0.868963;0
2.057e-07;5e+07;0.94142;0
2.06e-07;5e+07;1.00525;0
2.063e-07;5e+07;1.06002;0
2.066e-07;5e+07;1.1054;0
2.069e-07;5e+07;1.14109;0
2.072e-07;5e+07;1.16687;0
2.075e-07;5e+07;1.18257;0
2.078e-07;5e+07;1.18811;0
2.081e-07;5e+07;1.18344;0
2.084e-07;5e+07;1.16859;0
2.087e-07;5e+07;1.14364;0
2.09e-07;5e+07;1.10877;0
2.093e-07;5e+07;1.06421;0
2.096e-07;5e+07;1.01027;0
2.099e-07;5e+07;0.947365;0
2.102e-07;5e+07;0.875972;0
2.105e-07;5e+07;0.796664;0
2.108e-07;5e+07;0.710116;0
2.111e-07;5e+07;0.617079;0
2.114e-07;5e+07;0.518388;0
2.117e-07;5e+07;0.414966;0
2.12e-07;5e+07;0.307824;0
2.123e-07;5e+07;0.197904;0
2.126e-07;5e+07;0.0856108;0
2.129e-07;5e+07;-0.0285307;0
2.132e-07;5e+07;-0.143877;0
2.135e-07;5e+07;-0.258696;0
2.138e-07;5e+07;-0.371107;0
2.141e-07;5e+07;-0.479369;0
2.144e-07;5e+07;-0.582433;0
2.147e-07;5e+07;-0.679537;0
2.15e-07;5e+07;-0.769966;0
2.153e-07;5e+07;-0.853055;0
2.156e-07;5e+07;-0.92821;0
2.159e-07;5e+07;-0.994912;0
2.162e-07;5e+07;-1.05271;0
2.165e-07;5e+07;-1.10124;0
2.168e-07;5e+07;-1.14017;0
2.171e-07;5e+07;-1.16928;0
2.174e-07;5e+07;-1.18837;0
2.177e-07;5e+07;-1.19731;0
2.18e-07;5e+07;-1.19606;0
2.183e-07;5e+07;-1.18461;0
2.186e-07;5e+07;-1.16302;0
2.189e-07;5e+07;-1.13144;0
2.192e-07;5e+07;-1.09008;0
2.195e-07;5e+07;-1.03922;0
2.198e-07;5e+07;-0.979245;0
2.201e-07;5e+07;-0.910602;0
2.204e-07;5e+07;-0.833831;0
2.207e-07;5e+07;-0.749573;0
2.21e-07;5e+07;-0.658561;0
2.213e-07;5e+07;-0.561597;0
2.216e-07;5e+07;-0.459578;0
2.219e-07;5e+07;-0.353483;0
2.222e-07;5e+07;-0.244346;0
2.225e-07;5e+07;-0.13283;0
2.228e-07;5e+07;-0.0193759;0
2.231e-07;5e+07;0.0955458;0
2.234e-07;5e+07;0.210727;0
2.237e-07;5e+07;0.324187;0
2.24e-07;5e+07;0.434158;0
2.243e-07;5e+07;0.539203;0
2.246e-07;5e+07;0.638512;0
2.249e-07;5e+07;0.731363;0
2.252e-07;5e+07;0.817066;0
2.255e-07;5e+07;0.895005;0
2.258e-07;5e+07;0.964635;0
2.261e-07;5e+07;1.02549;0
2.264e-07;5e+07;1.07717;0
2.267e-07;5e+07;1.11934;0
2.27e-07;5e+07;1.15174;0
2.273e-07;5e+07;1.17418;0
2.276e-07;5e+07;1.1865;0
2.279e-07;5e+07;1.18864;0
2.282e-07;5e+07;1.18057;0
2.285e-07;5e+07;1.16233;0
2.288e-07;5e+07;1.13406;0
2.291e-07;5e+07;1.09592;0
2.294e-07;5e+07;1.04819;0
2.297e-07;5e+07;0.991215;0
2.3e-07;5e+07;0.925419;0
2.303e-07;5e+07;0.85132;0
2.306e-07;5e+07;0.769522;0
2.309e-07;5e+07;0.68072;0
2.312e-07;5e+07;0.585695;0
2.315e-07;5e+07;0.485315;0
2.318e-07;5e+07;0.380534;0
2.321e-07;5e+07;0.272376;0
2.324e-07;5e+07;0.161629;0
2.327e-07;5e+07;0.0486726;0
2.33e-07;5e+07;-0.0660002;0
2.333e-07;5e+07;-0.18141;0
2.336e-07;5e+07;-0.295615;0
2.339e-07;5e+07;-0.406822;0
2.342e-07;5e+07;-0.513447;0
2.345e-07;5e+07;-0.614616;0
2.348e-07;5e+07;-0.709578;0
2.351e-07;5e+07;-0.797643;0
2.354e-07;5e+07;-0.878153;0
2.357e-07;5e+07;-0.950545;0
2.36e-07;5e+07;-1.01433;0
2.363e-07;5e+07;-1.06907;0
2.366e-07;5e+07;-1.11443;0
2.369e-07;5e+07;-1.15012;0
2.372e-07;5e+07;-1.1759;0
2.375e-07;5e+07;-1.19162;0
2.378e-07;5e+07;-1.19717;0
2.381e-07;5e+07;-1.19252;0
2.384e-07;5e+07;-1.17768;0
2.387e-07;5e+07;-1.15274;0
2.39e-07;5e+07;-1.11788;0
2.393e-07;5e+07;-1.07332;0
2.396e-07;5e+07;-1.01938;0
2.399e-07;5e+07;-0.956458;0
2.402e-07;5e+07;-0.885047;0
2.405e-07;5e+07;-0.805707;0
2.408e-07;5e+07;-0.719114;0
2.411e-07;5e+07;-0.626037;0
2.414e-07;5e+07;-0.527278;0
2.417e-07;5e+07;-0.423789;0
2.42e-07;5e+07;-0.316576;0
2.423e-07;5e+07;-0.206609;0
2.426e-07;5e+07;-0.0943702;0
2.429e-07;5e+07;0.0196234;0
2.432e-07;5e+07;0.134825;0
2.435e-07;5e+07;0.24964;0
2.438e-07;5e+07;0.362143;0
2.441e-07;5e+07;0.470576;0
2.444e-07;5e+07;0.573789;0
2.447e-07;5e+07;0.671031;0
2.45e-07;5e+07;0.761566;0
2.453e-07;5e+07;0.844737;0
2.456e-07;5e+07;0.919955;0
2.459e-07;5e+07;0.986702;0
2.462e-07;5e+07;1.04453;0
2.465e-07;5e+07;1.09307;0
2.468e-07;5e+07;1.13201;0
2.471e-07;5e+07;1.16111;0
2.474e-07;5e+07;1.18019;0
2.477e-07;5e+07;1.18912;0
2.48e-07;5e+07;1.18786;0
2.483e-07;5e+07;1.17639;0
2.486e-07;5e+07;1.1548;0
2.489e-07;5e+07;1.12321;0
2.492e-07;5e+07;1.08185;0
2.495e-07;5e+07;1.031;0
2.498e-07;5e+07;0.971039;0
2.501e-07;5e+07;0.90242;0
2.504e-07;5e+07;0.82568;0
2.507e-07;5e+07;0.741464;0
2.51e-07;5e+07;0.650496;0
2.513e-07;5e+07;0.55358;0
2.516e-07;5e+07;0.451615;0
2.519e-07;5e+07;0.345585;0
2.522e-07;5e+07;0.2365;0
2.525e-07;5e+07;0.124939;0
2.528e-07;5e+07;0.011371;0
2.531e-07;5e+07;-0.103723;0
2.534e-07;5e+07;-0.218966;0
2.537e-07;5e+07;-0.332379;0
2.54e-07;5e+07;-0.442192;0
2.543e-07;5e+07;-0.547085;0
2.546e-07;5e+07;-0.646267;0
2.549e-07;5e+07;-0.739007;0
2.552e-07;5e+07;-0.824627;0
2.555e-07;5e+07;-0.902498;0
2.558e-07;5e+07;-0.972078;0
2.561e-07;5e+07;-1.0329;0
2.564e-07;5e+07;-1.08455;0
2.567e-07;5e+07;-1.12672;0
2.57e-07;5e+07;-1.15912;0
2.573e-07;5e+07;-1.18157;0
2.576e-07;5e+07;-1.1939;0
2.579e-07;5e+07;-1.19605;0
2.582e-07;5e+07;-1.18799;0
2.585e-07;5e+07;-1.16977;0
2.588e-07;5e+07;-1.1415;0
2.591e-07;5e+07;-1.10336;0
2.594e-07;5e+07;-1.05563;0
2.597e-07;5e+07;-0.998639;0
2.6e-07;5e+07;-0.932823;0
2.603e-07;5e+07;-0.858697;0
2.606e-07;5e+07;-0.776866;0
2.609e-07;5e+07;-0.688021;0
2.612e-07;5e+07;-0.592954;0
2.615e-07;5e+07;-0.49253;0
2.618e-07;5e+07;-0.387697;0
2.621e-07;5e+07;-0.279482;0
2.624e-07;5e+07;-0.168747;0
2.627e-07;5e+07;-0.0558739;0
2.63e-07;5e+07;0.0586203;0
2.633e-07;5e+07;0.173915;0
2.636e-07;5e+07;0.288139;0
2.639e-07;5e+07;0.399471;0
2.642e-07;5e+07;0.506244;0
2.645e-07;5e+07;0.607545;0
2.648e-07;5e+07;0.702624;0
2.651e-07;5e+07;0.790778;0
2.654e-07;5e+07;0.871366;0
2.657e-07;5e+07;0.943818;0
2.66e-07;5e+07;1.00764;0
2.663e-07;5e+07;1.06242;0
2.666e-07;5e+07;1.10779;0
2.669e-07;5e+07;1.14347;0
2.672e-07;5e+07;1.16925;0
2.675e-07;5e+07;1.18495;0
2.678e-07;5e+07;1.19049;0
2.681e-07;5e+07;1.18581;0
2.684e-07;5e+07;1.17095;0
2.687e-07;5e+07;1.146;0
2.69e-07;5e+07;1.11112;0
2.693e-07;5e+07;1.06655;0
2.696e-07;5e+07;1.01261;0
2.699e-07;5e+07;0.949695;0
2.702e-07;5e+07;0.878295;0
2.705e-07;5e+07;0.798984;0
2.708e-07;5e+07;0.712428;0
2.711e-07;5e+07;0.619379;0
2.714e-07;5e+07;0.520676;0
2.717e-07;5e+07;0.417244;0
2.72e-07;5e+07;0.310091;0
2.723e-07;5e+07;0.200163;0
2.726e-07;5e+07;0.087864;0
2.729e-07;5e+07;-0.0262792;0
2.732e-07;5e+07;-0.14163;0
2.735e-07;5e+07;-0.256455;0
2.738e-07;5e+07;-0.368874;0
2.741e-07;5e+07;-0.477145;0
2.744e-07;5e+07;-0.580219;0
2.747e-07;5e+07;-0.677332;0
2.75e-07;5e+07;-0.767777;0
2.753e-07;5e+07;-0.850874;0
2.756e-07;5e+07;-0.926033;0
2.759e-07;5e+07;-0.992738;0
2.762e-07;5e+07;-1.05054;0
2.765e-07;5e+07;-1.09907;0
2.768e-07;5e+07;-1.13801;0
2.771e-07;5e+07;-1.16712;0
2.774e-07;5e+07;-1.18621;0
2.777e-07;5e+07;-1.19517;0
2.78e-07;5e+07;-1.19392;0
2.783e-07;5e+07;-1.18247;0
2.786e-07;5e+07;-1.16089;0
2.789e-07;5e+07;-1.12932;0
2.792e-07;5e+07;-1.08796;0
2.795e-07;5e+07;-1.03711;0
2.798e-07;5e+07;-0.977138;0
2.801e-07;5e+07;-0.908502;0
2.804e-07;5e+07;-0.831738;0
2.807e-07;5e+07;-0.747486;0
2.81e-07;5e+07;-0.656477;0
2.813e-07;5e+07;-0.559518;0
2.816e-07;5e+07;-0.457502;0
2.819e-07;5e+07;-0.351412;0
2.822e-07;5e+07;-0.242281;0
2.825e-07;5e+07;-0.13077;0
2.828e-07;5e+07;-0.0173184;0
2.831e-07;5e+07;0.0975998;0
2.834e-07;5e+07;0.212776;0
2.837e-07;5e+07;0.326229;0
2.84e-07;5e+07;0.436188;0
2.843e-07;5e+07;0.541223;0
2.846e-07;5e+07;0.640525;0
2.849e-07;5e+07;0.733363;0
2.852e-07;5e+07;0.819055;0
2.855e-07;5e+07;0.896983;0
2.858e-07;5e+07;0.966605;0
2.861e-07;5e+07;1.02745;0
2.864e-07;5e+07;1.07912;0
2.867e-07;5e+07;1.12129;0
2.87e-07;5e+07;1.15369;0
2.873e-07;5e+07;1.17612;0
2.876e-07;5e+07;1.18844;0
2.879e-07;5e+07;1.19057;0
2.882e-07;5e+07;1.1825;0
2.885e-07;5e+07;1.16426;0
2.888e-07;5e+07;1.13598;0
2.891e-07;5e+07;1.09784;0
2.894e-07;5e+07;1.0501;0
2.897e-07;5e+07;0.993118;0
2.9e-07;5e+07;0.927313;0
2.903e-07;5e+07;0.853203;0
2.906e-07;5e+07;0.771392;0
2.909e-07;5e+07;0.682584;0
2.912e-07;5e+07;0.587561;0
2.915e-07;5e+07;0.487171;0
2.918e-07;5e+07;0.382385;0
2.921e-07;5e+07;0.274222;0
2.924e-07;5e+07;0.163471;0
2.927e-07;5e+07;0.0505138;0
2.93e-07;5e+07;-0.0641585;0
2.933e-07;5e+07;-0.179571;0
2.936e-07;5e+07;-0.293779;0
2.939e-07;5e+07;-0.404992;0
2.942e-07;5e+07;-0.511616;0
2.945e-07;5e+07;-0.612791;0
2.948e-07;5e+07;-0.707765;0
2.951e-07;5e+07;-0.795832;0
2.954e-07;5e+07;-0.876351;0
2.957e-07;5e+07;-0.948753;0
2.96e-07;5e+07;-1.01254;0
2.963e-07;5e+07;-1.0673;0
2.966e-07;5e+07;-1.11266;0
2.969e-07;5e+07;-1.14835;0
2.972e-07;5e+07;-1.17414;0
2.975e-07;5e+07;-1.18986;0
2.978e-07;5e+07;-1.19542;0
2.981e-07;5e+07;-1.19076;0
2.984e-07;5e+07;-1.17592;0
2.987e-07;5e+07;-1.15099;0
2.99e-07;5e+07;-1.11612;0
2.993e-07;5e+07;-1.07156;0
2.996e-07;5e+07;-1.01762;0
2.999e-07;5e+07;-0.954694;0
3.002e-07;5e+07;-0.88328;0
3.005e-07;5e+07;-0.803948;0
3.008e-07;5e+07;-0.717364;0
3.011e-07;5e+07;-0.62428;0
3.014e-07;5e+07;-0.525534;0
3.017e-07;5e+07;-0.422051;0
3.02e-07;5e+07;-0.314836;0
3.023e-07;5e+07;-0.204881;0
3.026e-07;5e+07;-0.092651;0
3.029e-07;5e+07;0.0213341;0
3.032e-07;5e+07;0.136528;0
3.035e-07;5e+07;0.251333;0
