"time";"ft";"r Pr3.Vt";"i Pr3.Vt"
2e-07;1e+07;0.0619742;0
2.003e-07;1e+07;0.0871006;0
2.006e-07;1e+07;0.112061;0
2.009e-07;1e+07;0.136789;0
2.012e-07;1e+07;0.161246;0
2.015e-07;1e+07;0.185411;0
2.018e-07;1e+07;0.209273;0
2.021e-07;1e+07;0.232826;0
2.024e-07;1e+07;0.256064;0
2.027e-07;1e+07;0.278977;0
2.03e-07;1e+07;0.301554;0
2.033e-07;1e+07;0.32379;0
2.036e-07;1e+07;0.345697;0
2.039e-07;1e+07;0.367315;0
2.042e-07;1e+07;0.388723;0
2.045e-07;1e+07;0.410012;0
2.048e-07;1e+07;0.431266;0
2.051e-07;1e+07;0.452535;0
2.054e-07;1e+07;0.473836;0
2.057e-07;1e+07;0.495157;0
2.06e-07;1e+07;0.516468;0
2.063e-07;1e+07;0.537732;0
2.066e-07;1e+07;0.558909;0
2.069e-07;1e+07;0.579962;0
2.072e-07;1e+07;0.600856;0
2.075e-07;1e+07;0.621565;0
2.078e-07;1e+07;0.642065;0
2.081e-07;1e+07;0.662337;0
2.084e-07;1e+07;0.682367;0
2.087e-07;1e+07;0.702142;0
2.09e-07;1e+07;0.721651;0
2.093e-07;1e+07;0.740887;0
2.096e-07;1e+07;0.759841;0
2.099e-07;1e+07;0.778507;0
2.102e-07;1e+07;0.796879;0
2.105e-07;1e+07;0.814951;0
2.108e-07;1e+07;0.832717;0
2.111e-07;1e+07;0.850172;0
2.114e-07;1e+07;0.86731;0
2.117e-07;1e+07;0.884125;0
2.12e-07;1e+07;0.900613;0
2.123e-07;1e+07;0.916768;0
2.126e-07;1e+07;0.932584;0
2.129e-07;1e+07;0.948057;0
2.132e-07;1e+07;0.963181;0
2.135e-07;1e+07;0.977952;0
2.138e-07;1e+07;0.992364;0
2.141e-07;1e+07;1.00641;0
2.144e-07;1e+07;1.02009;0
2.147e-07;1e+07;1.0334;0
2.15e-07;1e+07;1.04633;0
2.153e-07;1e+07;1.05888;0
2.156e-07;1e+07;1.07104;0
2.159e-07;1e+07;1.08281;0
2.162e-07;1e+07;1.09419;0
2.165e-07;1e+07;1.10517;0
2.168e-07;1e+07;1.11574;0
2.171e-07;1e+07;1.12591;0
2.174e-07;1e+07;1.13568;0
2.177e-07;1e+07;1.14503;0
2.18e-07;1e+07;1.15396;0
2.183e-07;1e+07;1.16247;0
2.186e-07;1e+07;1.17057;0
2.189e-07;1e+07;1.17824;0
2.192e-07;1e+07;1.18548;0
2.195e-07;1e+07;1.19229;0
2.198e-07;1e+07;1.19867;0
2.201e-07;1e+07;1.20461;0
2.204e-07;1e+07;1.21012;0
2.207e-07;1e+07;1.21519;0
2.21e-07;1e+07;1.21982;0
2.213e-07;1e+07;1.22401;0
2.216e-07;1e+07;1.22776;0
2.219e-07;1e+07;1.23106;0
2.222e-07;1e+07;1.23392;0
2.225e-07;1e+07;1.23633;0
2.228e-07;1e+07;1.23829;0
2.231e-07;1e+07;1.23981;0
2.234e-07;1e+07;1.24087;0
2.237e-07;1e+07;1.24149;0
2.24e-07;1e+07;1.24166;0
2.243e-07;1e+07;1.24138;0
2.246e-07;1e+07;1.24065;0
2.249e-07;1e+07;1.23947;0
2.252e-07;1e+07;1.23785;0
2.255e-07;1e+07;1.23577;0
2.258e-07;1e+07;1.23325;0
2.261e-07;1e+07;1.23029;0
2.264e-07;1e+07;1.22688;0
2.267e-07;1e+07;1.22302;0
2.27e-07;1e+07;1.21872;0
2.273e-07;1e+07;1.21399;0
2.276e-07;1e+07;1.20881;0
2.279e-07;1e+07;1.2032;0
2.282e-07;1e+07;1.19715;0
2.285e-07;1e+07;1.19067;0
2.288e-07;1e+07;1.18376;0
2.291e-07;1e+07;1.17642;0
2.294e-07;1e+07;1.16865;0
2.297e-07;1e+07;1.16046;0
2.3e-07;1e+07;1.15185;0
2.303e-07;1e+07;1.14283;0
2.306e-07;1e+07;1.13339;0
2.309e-07;1e+07;1.12354;0
2.312e-07;1e+07;1.11329;0
2.315e-07;1e+07;1.10263;0
2.318e-07;1e+07;1.09157;0
2.321e-07;1e+07;1.08012;0
2.324e-07;1e+07;1.06828;0
2.327e-07;1e+07;1.05605;0
2.33e-07;1e+07;1.04343;0
2.333e-07;1e+07;1.03044;0
2.336e-07;1e+07;1.01708;0
2.339e-07;1e+07;1.00335;0
2.342e-07;1e+07;0.98925;0
2.345e-07;1e+07;0.974795;0
2.348e-07;1e+07;0.959987;0
2.351e-07;1e+07;0.944832;0
2.354e-07;1e+07;0.929333;0
2.357e-07;1e+07;0.913498;0
2.36e-07;1e+07;0.897331;0
2.363e-07;1e+07;0.880839;0
2.366e-07;1e+07;0.864028;0
2.369e-07;1e+07;0.846903;0
2.372e-07;1e+07;0.82947;0
2.375e-07;1e+07;0.811737;0
2.378e-07;1e+07;0.793709;0
2.381e-07;1e+07;0.775393;0
2.384e-07;1e+07;0.756796;0
2.387e-07;1e+07;0.737924;0
2.39e-07;1e+07;0.718784;0
2.393e-07;1e+07;0.699383;0
2.396e-07;1e+07;0.679728;0
2.399e-07;1e+07;0.659827;0
2.402e-07;1e+07;0.639686;0
2.405e-07;1e+07;0.619313;0
2.408e-07;1e+07;0.598715;0
2.411e-07;1e+07;0.5779;0
2.414e-07;1e+07;0.556875;0
2.417e-07;1e+07;0.535649;0
2.42e-07;1e+07;0.514229;0
2.423e-07;1e+07;0.492623;0
2.426e-07;1e+07;0.470839;0
2.429e-07;1e+07;0.448886;0
2.432e-07;1e+07;0.42677;0
2.435e-07;1e+07;0.404502;0
2.438e-07;1e+07;0.382089;0
2.441e-07;1e+07;0.359539;0
2.444e-07;1e+07;0.336862;0
2.447e-07;1e+07;0.314067;0
2.45e-07;1e+07;0.291162;0
2.453e-07;1e+07;0.268156;0
2.456e-07;1e+07;0.245059;0
2.459e-07;1e+07;0.221879;0
2.462e-07;1e+07;0.198623;0
2.465e-07;1e+07;0.175298;0
2.468e-07;1e+07;0.151907;0
2.471e-07;1e+07;0.128445;0
2.474e-07;1e+07;0.1049;0
2.477e-07;1e+07;0.0812374;0
2.48e-07;1e+07;0.0574045;0
2.483e-07;1e+07;0.0333319;0
2.486e-07;1e+07;0.0089622;0
2.489e-07;1e+07;-0.0157128;0
2.492e-07;1e+07;-0.0406341;0
2.495e-07;1e+07;-0.0656933;0
2.498e-07;1e+07;-0.0907667;0
2.501e-07;1e+07;-0.115744;0
2.504e-07;1e+07;-0.14054;0
2.507e-07;1e+07;-0.165101;0
2.51e-07;1e+07;-0.189391;0
2.513e-07;1e+07;-0.213396;0
2.516e-07;1e+07;-0.237105;0
2.519e-07;1e+07;-0.260512;0
2.522e-07;1e+07;-0.283611;0
2.525e-07;1e+07;-0.30639;0
2.528e-07;1e+07;-0.328838;0
2.531e-07;1e+07;-0.350954;0
2.534e-07;1e+07;-0.372756;0
2.537e-07;1e+07;-0.3943;0
2.54e-07;1e+07;-0.415668;0
2.543e-07;1e+07;-0.436956;0
2.546e-07;1e+07;-0.458236;0
2.549e-07;1e+07;-0.479549;0
2.552e-07;1e+07;-0.500902;0
2.555e-07;1e+07;-0.522277;0
2.558e-07;1e+07;-0.543639;0
2.561e-07;1e+07;-0.564949;0
2.564e-07;1e+07;-0.586168;0
2.567e-07;1e+07;-0.607258;0
2.57e-07;1e+07;-0.628189;0
2.573e-07;1e+07;-0.648934;0
2.576e-07;1e+07;-0.669471;0
2.579e-07;1e+07;-0.689782;0
2.582e-07;1e+07;-0.709854;0
2.585e-07;1e+07;-0.729674;0
2.588e-07;1e+07;-0.749234;0
2.591e-07;1e+07;-0.768524;0
2.594e-07;1e+07;-0.787538;0
2.597e-07;1e+07;-0.806268;0
2.6e-07;1e+07;-0.824709;0
2.603e-07;1e+07;-0.842855;0
2.606e-07;1e+07;-0.860699;0
2.609e-07;1e+07;-0.878237;0
2.612e-07;1e+07;-0.895463;0
2.615e-07;1e+07;-0.912371;0
2.618e-07;1e+07;-0.928955;0
2.621e-07;1e+07;-0.945211;0
2.624e-07;1e+07;-0.961133;0
2.627e-07;1e+07;-0.976715;0
2.63e-07;1e+07;-0.991953;0
2.633e-07;1e+07;-1.00684;0
2.636e-07;1e+07;-1.02137;0
2.639e-07;1e+07;-1.03555;0
2.642e-07;1e+07;-1.04936;0
2.645e-07;1e+07;-1.0628;0
2.648e-07;1e+07;-1.07586;0
2.651e-07;1e+07;-1.08855;0
2.654e-07;1e+07;-1.10085;0
2.657e-07;1e+07;-1.11277;0
2.66e-07;1e+07;-1.1243;0
2.663e-07;1e+07;-1.13543;0
2.666e-07;1e+07;-1.14616;0
2.669e-07;1e+07;-1.15649;0
2.672e-07;1e+07;-1.16641;0
2.675e-07;1e+07;-1.17592;0
2.678e-07;1e+07;-1.18502;0
2.681e-07;1e+07;-1.1937;0
2.684e-07;1e+07;-1.20197;0
2.687e-07;1e+07;-1.20981;0
2.69e-07;1e+07;-1.21722;0
2.693e-07;1e+07;-1.22421;0
2.696e-07;1e+07;-1.23077;0
2.699e-07;1e+07;-1.2369;0
2.702e-07;1e+07;-1.24259;0
2.705e-07;1e+07;-1.24784;0
2.708e-07;1e+07;-1.25266;0
2.711e-07;1e+07;-1.25703;0
2.714e-07;1e+07;-1.26097;0
2.717e-07;1e+07;-1.26446;0
2.72e-07;1e+07;-1.2675;0
2.723e-07;1e+07;-1.2701;0
2.726e-07;1e+07;-1.27226;0
2.729e-07;1e+07;-1.27397;0
2.732e-07;1e+07;-1.27523;0
2.735e-07;1e+07;-1.27604;0
2.738e-07;1e+07;-1.2764;0
2.741e-07;1e+07;-1.27632;0
2.744e-07;1e+07;-1.27578;0
2.747e-07;1e+07;-1.2748;0
2.75e-07;1e+07;-1.27337;0
2.753e-07;1e+07;-1.27149;0
2.756e-07;1e+07;-1.26916;0
2.759e-07;1e+07;-1.26639;0
2.762e-07;1e+07;-1.26318;0
2.765e-07;1e+07;-1.25951;0
2.768e-07;1e+07;-1.25541;0
2.771e-07;1e+07;-1.25087;0
2.774e-07;1e+07;-1.24588;0
2.777e-07;1e+07;-1.24046;0
2.78e-07;1e+07;-1.2346;0
2.783e-07;1e+07;-1.2283;0
2.786e-07;1e+07;-1.22158;0
2.789e-07;1e+07;-1.21442;0
2.792e-07;1e+07;-1.20684;0
2.795e-07;1e+07;-1.19884;0
2.798e-07;1e+07;-1.19041;0
2.801e-07;1e+07;-1.18156;0
2.804e-07;1e+07;-1.1723;0
2.807e-07;1e+07;-1.16263;0
2.81e-07;1e+07;-1.15255;0
2.813e-07;1e+07;-1.14206;0
2.816e-07;1e+07;-1.13117;0
2.819e-07;1e+07;-1.11988;0
2.822e-07;1e+07;-1.1082;0
2.825e-07;1e+07;-1.09613;0
2.828e-07;1e+07;-1.08368;0
2.831e-07;1e+07;-1.07085;0
2.834e-07;1e+07;-1.05763;0
2.837e-07;1e+07;-1.04405;0
2.84e-07;1e+07;-1.0301;0
2.843e-07;1e+07;-1.01579;0
2.846e-07;1e+07;-1.00112;0
2.849e-07;1e+07;-0.986105;0
2.852e-07;1e+07;-0.970741;0
2.855e-07;1e+07;-0.955036;0
2.858e-07;1e+07;-0.938996;0
2.861e-07;1e+07;-0.922627;0
2.864e-07;1e+07;-0.905934;0
2.867e-07;1e+07;-0.888925;0
2.87e-07;1e+07;-0.871604;0
2.873e-07;1e+07;-0.853979;0
2.876e-07;1e+07;-0.836054;0
2.879e-07;1e+07;-0.817838;0
2.882e-07;1e+07;-0.799336;0
2.885e-07;1e+07;-0.780555;0
2.888e-07;1e+07;-0.761501;0
2.891e-07;1e+07;-0.742182;0
2.894e-07;1e+07;-0.722605;0
2.897e-07;1e+07;-0.702777;0
2.9e-07;1e+07;-0.682704;0
2.903e-07;1e+07;-0.662394;0
2.906e-07;1e+07;-0.641855;0
2.909e-07;1e+07;-0.621094;0
2.912e-07;1e+07;-0.600119;0
2.915e-07;1e+07;-0.578936;0
2.918e-07;1e+07;-0.557555;0
2.921e-07;1e+07;-0.535982;0
2.924e-07;1e+07;-0.514226;0
2.927e-07;1e+07;-0.492295;0
2.93e-07;1e+07;-0.470196;0
2.933e-07;1e+07;-0.447939;0
2.936e-07;1e+07;-0.425531;0
2.939e-07;1e+07;-0.402982;0
2.942e-07;1e+07;-0.380298;0
2.945e-07;1e+07;-0.35749;0
2.948e-07;1e+07;-0.334566;0
2.951e-07;1e+07;-0.311535;0
2.954e-07;1e+07;-0.288406;0
2.957e-07;1e+07;-0.265188;0
2.96e-07;1e+07;-0.24189;0
2.963e-07;1e+07;-0.218519;0
2.966e-07;1e+07;-0.195085;0
2.969e-07;1e+07;-0.171591;0
2.972e-07;1e+07;-0.148037;0
2.975e-07;1e+07;-0.124417;0
2.978e-07;1e+07;-0.100709;0
2.981e-07;1e+07;-0.0768698;0
2.984e-07;1e+07;-0.0528366;0
2.987e-07;1e+07;-0.0285403;0
2.99e-07;1e+07;-0.00394095;0
2.993e-07;1e+07;0.0209392;0
2.996e-07;1e+07;0.0460141;0
2.999e-07;1e+07;0.071163;0
3.002e-07;1e+07;0.0962647;0
3.005e-07;1e+07;0.121219;0
3.008e-07;1e+07;0.145955;0
3.011e-07;1e+07;0.170429;0
3.014e-07;1e+07;0.194614;0
3.017e-07;1e+07;0.218499;0
3.02e-07;1e+07;0.242078;0
3.023e-07;1e+07;0.265345;0
3.026e-07;1e+07;0.28829;0
3.029e-07;1e+07;0.310904;0
3.032e-07;1e+07;0.333177;0
3.035e-07;1e+07;0.355116;0
3.038e-07;1e+07;0.376757;0
3.041e-07;1e+07;0.398169;0
3.044e-07;1e+07;0.419443;0
3.047e-07;1e+07;0.440666;0
3.05e-07;1e+07;0.461897;0
3.053e-07;1e+07;0.483161;0
3.056e-07;1e+07;0.504451;0
3.059e-07;1e+07;0.52574;0
3.062e-07;1e+07;0.546991;0
3.065e-07;1e+07;0.568166;0
3.068e-07;1e+07;0.589224;0
3.071e-07;1e+07;0.610132;0
3.074e-07;1e+07;0.630861;0
3.077e-07;1e+07;0.651387;0
3.08e-07;1e+07;0.67169;0
3.083e-07;1e+07;0.691754;0
3.086e-07;1e+07;0.711567;0
3.089e-07;1e+07;0.731117;0
3.092e-07;1e+07;0.750396;0
3.095e-07;1e+07;0.769396;0
3.098e-07;1e+07;0.788111;0
3.101e-07;1e+07;0.806533;0
3.104e-07;1e+07;0.824658;0
3.107e-07;1e+07;0.842479;0
3.11e-07;1e+07;0.85999;0
3.113e-07;1e+07;0.877187;0
3.116e-07;1e+07;0.894063;0
3.119e-07;1e+07;0.910614;0
3.122e-07;1e+07;0.926833;0
3.125e-07;1e+07;0.942717;0
3.128e-07;1e+07;0.958258;0
3.131e-07;1e+07;0.973453;0
3.134e-07;1e+07;0.988296;0
3.137e-07;1e+07;1.00278;0
3.14e-07;1e+07;1.01691;0
3.143e-07;1e+07;1.03066;0
3.146e-07;1e+07;1.04405;0
3.149e-07;1e+07;1.05706;0
3.152e-07;1e+07;1.06969;0
3.155e-07;1e+07;1.08194;0
3.158e-07;1e+07;1.0938;0
3.161e-07;1e+07;1.10526;0
3.164e-07;1e+07;1.11633;0
3.167e-07;1e+07;1.12699;0
3.17e-07;1e+07;1.13726;0
3.173e-07;1e+07;1.14711;0
3.176e-07;1e+07;1.15655;0
3.179e-07;1e+07;1.16558;0
3.182e-07;1e+07;1.17419;0
3.185e-07;1e+07;1.18238;0
3.188e-07;1e+07;1.19015;0
3.191e-07;1e+07;1.19749;0
3.194e-07;1e+07;1.2044;0
3.197e-07;1e+07;1.21088;0
3.2e-07;1e+07;1.21693;0
2e-07;1.5e+07;-0.0570948;0
2.003e-07;1.5e+07;-0.0192485;0
2.006e-07;1.5e+07;0.0190709;0
2.009e-07;1.5e+07;0.0574801;0
2.012e-07;1.5e+07;0.0956406;0
2.015e-07;1.5e+07;0.133299;0
2.018e-07;1.5e+07;0.170287;0
2.021e-07;1.5e+07;0.206488;0
2.024e-07;1.5e+07;0.241808;0
2.027e-07;1.5e+07;0.276179;0
2.03e-07;1.5e+07;0.3096;0
2.033e-07;1.5e+07;0.342224;0
2.036e-07;1.5e+07;0.374355;0
2.039e-07;1.5e+07;0.406308;0
2.042e-07;1.5e+07;0.438271;0
2.045e-07;1.5e+07;0.470293;0
2.048e-07;1.5e+07;0.502334;0
2.051e-07;1.5e+07;0.534308;0
2.054e-07;1.5e+07;0.566116;0
2.057e-07;1.5e+07;0.597658;0
2.06e-07;1.5e+07;0.628847;0
2.063e-07;1.5e+07;0.659607;0
2.066e-07;1.5e+07;0.689875;0
2.069e-07;1.5e+07;0.719599;0
2.072e-07;1.5e+07;0.748738;0
2.075e-07;1.5e+07;0.777256;0
2.078e-07;1.5e+07;0.805124;0
2.081e-07;1.5e+07;0.832317;0
2.084e-07;1.5e+07;0.858813;0
2.087e-07;1.5e+07;0.88459;0
2.09e-07;1.5e+07;0.909629;0
2.093e-07;1.5e+07;0.933914;0
2.096e-07;1.5e+07;0.957425;0
2.099e-07;1.5e+07;0.980147;0
2.102e-07;1.5e+07;1.00206;0
2.105e-07;1.5e+07;1.02316;0
2.108e-07;1.5e+07;1.04341;0
2.111e-07;1.5e+07;1.06282;0
2.114e-07;1.5e+07;1.08136;0
2.117e-07;1.5e+07;1.09901;0
2.12e-07;1.5e+07;1.11577;0
2.123e-07;1.5e+07;1.13163;0
2.126e-07;1.5e+07;1.14657;0
2.129e-07;1.5e+07;1.16057;0
2.132e-07;1.5e+07;1.17364;0
2.135e-07;1.5e+07;1.18575;0
2.138e-07;1.5e+07;1.1969;0
2.141e-07;1.5e+07;1.20709;0
2.144e-07;1.5e+07;1.2163;0
2.147e-07;1.5e+07;1.22452;0
2.15e-07;1.5e+07;1.23175;0
2.153e-07;1.5e+07;1.23799;0
2.156e-07;1.5e+07;1.24322;0
2.159e-07;1.5e+07;1.24745;0
2.162e-07;1.5e+07;1.25067;0
2.165e-07;1.5e+07;1.25288;0
2.168e-07;1.5e+07;1.25407;0
2.171e-07;1.5e+07;1.25425;0
2.174e-07;1.5e+07;1.25342;0
2.177e-07;1.5e+07;1.25157;0
2.18e-07;1.5e+07;1.24871;0
2.183e-07;1.5e+07;1.24484;0
2.186e-07;1.5e+07;1.23997;0
2.189e-07;1.5e+07;1.23409;0
2.192e-07;1.5e+07;1.22721;0
2.195e-07;1.5e+07;1.21933;0
2.198e-07;1.5e+07;1.21047;0
2.201e-07;1.5e+07;1.20063;0
2.204e-07;1.5e+07;1.18982;0
2.207e-07;1.5e+07;1.17804;0
2.21e-07;1.5e+07;1.16531;0
2.213e-07;1.5e+07;1.15163;0
2.216e-07;1.5e+07;1.13702;0
2.219e-07;1.5e+07;1.12149;0
2.222e-07;1.5e+07;1.10504;0
2.225e-07;1.5e+07;1.0877;0
2.228e-07;1.5e+07;1.06948;0
2.231e-07;1.5e+07;1.05039;0
2.234e-07;1.5e+07;1.03044;0
2.237e-07;1.5e+07;1.00966;0
2.24e-07;1.5e+07;0.988061;0
2.243e-07;1.5e+07;0.965657;0
2.246e-07;1.5e+07;0.942469;0
2.249e-07;1.5e+07;0.918516;0
2.252e-07;1.5e+07;0.893816;0
2.255e-07;1.5e+07;0.86839;0
2.258e-07;1.5e+07;0.842259;0
2.261e-07;1.5e+07;0.815444;0
2.264e-07;1.5e+07;0.787967;0
2.267e-07;1.5e+07;0.759851;0
2.27e-07;1.5e+07;0.731119;0
2.273e-07;1.5e+07;0.701794;0
2.276e-07;1.5e+07;0.671901;0
2.279e-07;1.5e+07;0.641465;0
2.282e-07;1.5e+07;0.610511;0
2.285e-07;1.5e+07;0.579065;0
2.288e-07;1.5e+07;0.547153;0
2.291e-07;1.5e+07;0.514804;0
2.294e-07;1.5e+07;0.482044;0
2.297e-07;1.5e+07;0.448901;0
2.3e-07;1.5e+07;0.415406;0
2.303e-07;1.5e+07;0.381587;0
2.306e-07;1.5e+07;0.347476;0
2.309e-07;1.5e+07;0.313103;0
2.312e-07;1.5e+07;0.2785;0
2.315e-07;1.5e+07;0.243694;0
2.318e-07;1.5e+07;0.208705;0
2.321e-07;1.5e+07;0.173526;0
2.324e-07;1.5e+07;0.138093;0
2.327e-07;1.5e+07;0.102237;0
2.33e-07;1.5e+07;0.0657078;0
2.333e-07;1.5e+07;0.0283672;0
2.336e-07;1.5e+07;-0.00963841;0
2.339e-07;1.5e+07;-0.0479572;0
2.342e-07;1.5e+07;-0.0862153;0
2.345e-07;1.5e+07;-0.124114;0
2.348e-07;1.5e+07;-0.161445;0
2.351e-07;1.5e+07;-0.198066;0
2.354e-07;1.5e+07;-0.233872;0
2.357e-07;1.5e+07;-0.268778;0
2.36e-07;1.5e+07;-0.302736;0
2.363e-07;1.5e+07;-0.335805;0
2.366e-07;1.5e+07;-0.368219;0
2.369e-07;1.5e+07;-0.400312;0
2.372e-07;1.5e+07;-0.432349;0
2.375e-07;1.5e+07;-0.464452;0
2.378e-07;1.5e+07;-0.496621;0
2.381e-07;1.5e+07;-0.528789;0
2.384e-07;1.5e+07;-0.560859;0
2.387e-07;1.5e+07;-0.592732;0
2.39e-07;1.5e+07;-0.624311;0
2.393e-07;1.5e+07;-0.655515;0
2.396e-07;1.5e+07;-0.686273;0
2.399e-07;1.5e+07;-0.716528;0
2.402e-07;1.5e+07;-0.746232;0
2.405e-07;1.5e+07;-0.775348;0
2.408e-07;1.5e+07;-0.803841;0
2.411e-07;1.5e+07;-0.831685;0
2.414e-07;1.5e+07;-0.858856;0
2.417e-07;1.5e+07;-0.885332;0
2.42e-07;1.5e+07;-0.911092;0
2.423e-07;1.5e+07;-0.936119;0
2.426e-07;1.5e+07;-0.960393;0
2.429e-07;1.5e+07;-0.983897;0
2.432e-07;1.5e+07;-1.00662;0
2.435e-07;1.5e+07;-1.02853;0
2.438e-07;1.5e+07;-1.04963;0
2.441e-07;1.5e+07;-1.06989;0
2.444e-07;1.5e+07;-1.0893;0
2.447e-07;1.5e+07;-1.10784;0
2.45e-07;1.5e+07;-1.12551;0
2.453e-07;1.5e+07;-1.14228;0
2.456e-07;1.5e+07;-1.15815;0
2.459e-07;1.5e+07;-1.17311;0
2.462e-07;1.5e+07;-1.18713;0
2.465e-07;1.5e+07;-1.20021;0
2.468e-07;1.5e+07;-1.21235;0
2.471e-07;1.5e+07;-1.22352;0
2.474e-07;1.5e+07;-1.23373;0
2.477e-07;1.5e+07;-1.24296;0
2.48e-07;1.5e+07;-1.25121;0
2.483e-07;1.5e+07;-1.25847;0
2.486e-07;1.5e+07;-1.26473;0
2.489e-07;1.5e+07;-1.27;0
2.492e-07;1.5e+07;-1.27425;0
2.495e-07;1.5e+07;-1.2775;0
2.498e-07;1.5e+07;-1.27974;0
2.501e-07;1.5e+07;-1.28097;0
2.504e-07;1.5e+07;-1.28118;0
2.507e-07;1.5e+07;-1.28038;0
2.51e-07;1.5e+07;-1.27856;0
2.513e-07;1.5e+07;-1.27574;0
2.516e-07;1.5e+07;-1.2719;0
2.519e-07;1.5e+07;-1.26705;0
2.522e-07;1.5e+07;-1.2612;0
2.525e-07;1.5e+07;-1.25436;0
2.528e-07;1.5e+07;-1.24651;0
2.531e-07;1.5e+07;-1.23768;0
2.534e-07;1.5e+07;-1.22787;0
2.537e-07;1.5e+07;-1.21709;0
2.54e-07;1.5e+07;-1.20534;0
2.543e-07;1.5e+07;-1.19263;0
2.546e-07;1.5e+07;-1.17898;0
2.549e-07;1.5e+07;-1.16439;0
2.552e-07;1.5e+07;-1.14888;0
2.555e-07;1.5e+07;-1.13246;0
2.558e-07;1.5e+07;-1.11515;0
2.561e-07;1.5e+07;-1.09694;0
2.564e-07;1.5e+07;-1.07787;0
2.567e-07;1.5e+07;-1.05794;0
2.57e-07;1.5e+07;-1.03718;0
2.573e-07;1.5e+07;-1.01559;0
2.576e-07;1.5e+07;-0.993199;0
2.579e-07;1.5e+07;-0.970021;0
2.582e-07;1.5e+07;-0.946075;0
2.585e-07;1.5e+07;-0.921381;0
2.588e-07;1.5e+07;-0.895959;0
2.591e-07;1.5e+07;-0.86983;0
2.594e-07;1.5e+07;-0.843014;0
2.597e-07;1.5e+07;-0.815534;0
2.6e-07;1.5e+07;-0.787412;0
2.603e-07;1.5e+07;-0.758671;0
2.606e-07;1.5e+07;-0.729335;0
2.609e-07;1.5e+07;-0.699428;0
2.612e-07;1.5e+07;-0.668975;0
2.615e-07;1.5e+07;-0.638001;0
2.618e-07;1.5e+07;-0.606531;0
2.621e-07;1.5e+07;-0.574594;0
2.624e-07;1.5e+07;-0.542214;0
2.627e-07;1.5e+07;-0.50942;0
2.63e-07;1.5e+07;-0.47624;0
2.633e-07;1.5e+07;-0.442703;0
2.636e-07;1.5e+07;-0.408838;0
2.639e-07;1.5e+07;-0.374675;0
2.642e-07;1.5e+07;-0.340246;0
2.645e-07;1.5e+07;-0.305582;0
2.648e-07;1.5e+07;-0.270713;0
2.651e-07;1.5e+07;-0.235665;0
2.654e-07;1.5e+07;-0.200452;0
2.657e-07;1.5e+07;-0.165052;0
2.66e-07;1.5e+07;-0.129369;0
2.663e-07;1.5e+07;-0.0931909;0
2.666e-07;1.5e+07;-0.056278;0
2.669e-07;1.5e+07;-0.0185828;0
2.672e-07;1.5e+07;0.0196527;0
2.675e-07;1.5e+07;0.0580471;0
2.678e-07;1.5e+07;0.0962477;0
2.681e-07;1.5e+07;0.133987;0
2.684e-07;1.5e+07;0.171084;0
2.687e-07;1.5e+07;0.207413;0
2.69e-07;1.5e+07;0.24288;0
2.693e-07;1.5e+07;0.277408;0
2.696e-07;1.5e+07;0.310979;0
2.699e-07;1.5e+07;0.343712;0
2.702e-07;1.5e+07;0.375893;0
2.705e-07;1.5e+07;0.407847;0
2.708e-07;1.5e+07;0.439789;0
2.711e-07;1.5e+07;0.47179;0
2.714e-07;1.5e+07;0.503824;0
2.717e-07;1.5e+07;0.53581;0
2.72e-07;1.5e+07;0.567649;0
2.723e-07;1.5e+07;0.59924;0
2.726e-07;1.5e+07;0.630494;0
2.729e-07;1.5e+07;0.661332;0
2.732e-07;1.5e+07;0.69169;0
2.735e-07;1.5e+07;0.721515;0
2.738e-07;1.5e+07;0.750762;0
2.741e-07;1.5e+07;0.779395;0
2.744e-07;1.5e+07;0.807384;0
2.747e-07;1.5e+07;0.834703;0
2.75e-07;1.5e+07;0.861329;0
2.753e-07;1.5e+07;0.887242;0
2.756e-07;1.5e+07;0.912421;0
2.759e-07;1.5e+07;0.93685;0
2.762e-07;1.5e+07;0.960509;0
2.765e-07;1.5e+07;0.983383;0
2.768e-07;1.5e+07;1.00545;0
2.771e-07;1.5e+07;1.02671;0
2.774e-07;1.5e+07;1.04713;0
2.777e-07;1.5e+07;1.0667;0
2.78e-07;1.5e+07;1.0854;0
2.783e-07;1.5e+07;1.10323;0
2.786e-07;1.5e+07;1.12017;0
2.789e-07;1.5e+07;1.1362;0
2.792e-07;1.5e+07;1.15132;0
2.795e-07;1.5e+07;1.16551;0
2.798e-07;1.5e+07;1.17876;0
2.801e-07;1.5e+07;1.19106;0
2.804e-07;1.5e+07;1.20241;0
2.807e-07;1.5e+07;1.21278;0
2.81e-07;1.5e+07;1.22219;0
2.813e-07;1.5e+07;1.2306;0
2.816e-07;1.5e+07;1.23803;0
2.819e-07;1.5e+07;1.24447;0
2.822e-07;1.5e+07;1.2499;0
2.825e-07;1.5e+07;1.25433;0
2.828e-07;1.5e+07;1.25775;0
2.831e-07;1.5e+07;1.26016;0
2.834e-07;1.5e+07;1.26156;0
2.837e-07;1.5e+07;1.26194;0
2.84e-07;1.5e+07;1.26131;0
2.843e-07;1.5e+07;1.25967;0
2.846e-07;1.5e+07;1.25701;0
2.849e-07;1.5e+07;1.25334;0
2.852e-07;1.5e+07;1.24866;0
2.855e-07;1.5e+07;1.24298;0
2.858e-07;1.5e+07;1.2363;0
