Type;FSV-30;
Version;2.30 SP4;
Date;12.Feb 19;
Mode;ANALYZER;
Center Freq;50050000.000000;Hz
Freq Offset;0.000000;Hz
Span;99900000.000000;Hz
x-Axis;LIN;
Start;100000.000000;Hz
Stop;100000000.000000;Hz
Ref Level;7.071068;V
Level Offset;0.000000;dB
Ref Position;100.000000;%
y-Axis;LOG;
Level Range;100.000000;dB
Rf Att;50.000000;dB
El Att;0.000000;dB
RBW;3000.000000;Hz
VBW;3000.000000;Hz
SWT;0.003000;s
Trace Mode;CLR/WRITE;
Detector;SAMPLE;
Sweep Count;0;
Trace 1:;;
x-Unit;Hz;
y-Unit;V;
Preamplifier;OFF;
Transducer;OFF;
Values;691;
100000;0.023402400314807892;
244782.60869565216;0.06877591460943222;
389565.21739130432;0.12458529323339462;
534347.82608695654;0.18171079456806183;
679130.43478260865;0.23843720555305481;
823913.04347826075;0.29280391335487366;
968695.65217391285;0.34350010752677917;
1113478.260869565;0.38910436630249023;
1258260.8695652171;0.4324357807636261;
1403043.4782608692;0.47258612513542175;
1547826.0869565213;0.50961166620254517;
1692608.6956521734;0.54434704780578613;
1837391.3043478255;0.57625371217727661;
1982173.9130434776;0.60584187507629395;
2126956.5217391299;0.63226622343063354;
2271739.1304347822;0.65589481592178345;
2416521.7391304346;0.67820870876312256;
2561304.3478260869;0.69810998439788818;
2706086.9565217393;0.71614044904708862;
2850869.5652173916;0.73243165016174316;
2995652.1739130439;0.74722617864608765;
3140434.7826086963;0.76077944040298462;
3285217.3913043486;0.77296727895736694;
3430000.0000000009;0.78405684232711792;
3574782.6086956533;0.79368937015533447;
3719565.2173913056;0.80261623859405518;
3864347.8260869579;0.81073457002639771;
4009130.4347826103;0.81853830814361572;
4153913.0434782626;0.82487505674362183;
4298695.6521739149;0.83061182498931885;
4443478.2608695673;0.83625328540802002;
4588260.8695652196;0.84151476621627808;
4733043.478260872;0.84617358446121216;
4877826.0869565243;0.85048574209213257;
5022608.6956521766;0.85510033369064331;
5167391.304347829;0.85923475027084351;
5312173.9130434813;0.86402493715286255;
5456956.5217391336;0.86866730451583862;
5601739.130434786;0.87287068367004395;
5746521.7391304383;0.87599337100982666;
5891304.3478260906;0.87432259321212769;
6036086.956521743;0.87036609649658203;
6180869.5652173953;0.86623114347457886;
6325652.1739130476;0.8637387752532959;
6470434.7826087;0.86224985122680664;
6615217.3913043523;0.86145412921905518;
6760000.0000000047;0.86089527606964111;
6904782.608695657;0.86042821407318115;
7049565.2173913093;0.85997927188873291;
7194347.8260869617;0.8593299388885498;
7339130.434782614;0.85762679576873779;
7483913.0434782663;0.85703808069229126;
7628695.6521739187;0.85653942823410034;
7773478.260869571;0.85577124357223511;
7918260.8695652233;0.85487747192382813;
8063043.4782608757;0.85400199890136719;
8207826.086956528;0.85323458909988403;
8352608.6956521804;0.85203629732131958;
8497391.3043478318;0.85058677196502686;
8642173.9130434841;0.84906595945358276;
8786956.5217391364;0.84745591878890991;
8931739.1304347888;0.84530788660049438;
9076521.7391304411;0.84427338838577271;
9221304.3478260934;0.843239426612854;
9366086.9565217458;0.84307694435119629;
9510869.5652173981;0.8418196439743042;
9655652.1739130504;0.84059822559356689;
9800434.7826087028;0.83905720710754395;
9945217.3913043551;0.83794379234313965;
10090000.000000007;0.83743757009506226;
10234782.60869566;0.83666485548019409;
10379565.217391312;0.83557248115539551;
10524347.826086964;0.83417832851409912;
10669130.434782617;0.83262467384338379;
10813913.043478269;0.83123147487640381;
10958695.652173921;0.82915490865707397;
11103478.260869574;0.82867622375488281;
11248260.869565226;0.82776385545730591;
11393043.478260878;0.8270079493522644;
11537826.086956531;0.82550638914108276;
11682608.695652183;0.824005126953125;
11827391.304347835;0.82246965169906616;
11972173.913043488;0.82058799266815186;
12116956.52173914;0.81985104084014893;
12261739.130434792;0.81875026226043701;
12406521.739130445;0.81764978170394897;
12551304.347826097;0.81618577241897583;
12696086.956521749;0.8146703839302063;
12840869.565217402;0.813068687915802;
12985652.173913054;0.81165808439254761;
13130434.782608707;0.81028848886489868;
13275217.391304359;0.80905836820602417;
13420000.000000011;0.8079642653465271;
13564782.608695664;0.80661624670028687;
13709565.217391316;0.80523478984832764;
13854347.826086968;0.80392163991928101;
13999130.434782621;0.80265951156616211;
14143913.043478273;0.80153334140777588;
14288695.652173925;0.80030584335327148;
14433478.260869578;0.79902797937393188;
14578260.86956523;0.79817360639572144;
14723043.478260882;0.79725164175033569;
14867826.086956535;0.79644858837127686;
15012608.695652187;0.795493483543396;
15157391.304347839;0.79327499866485596;
15302173.913043492;0.79232978820800781;
15446956.521739144;0.79155182838439941;
15591739.130434796;0.79095810651779175;
15736521.739130449;0.79044812917709351;
15881304.347826101;0.79020589590072632;
16026086.956521753;0.7897796630859375;
16170869.565217406;0.78865176439285278;
16315652.173913058;0.78784167766571045;
16460434.78260871;0.78808015584945679;
16605217.391304363;0.78790545463562012;
16750000.000000015;0.78834325075149536;
16894782.608695667;0.78846633434295654;
17039565.21739132;0.78814280033111572;
17184347.826086972;0.78727340698242188;
17329130.434782624;0.78670191764831543;
17473913.043478277;0.78657710552215576;
17618695.652173929;0.7864689826965332;
17763478.260869581;0.79408037662506104;
17908260.869565234;0.79420411586761475;
18053043.478260886;0.79451096057891846;
18197826.086956538;0.79411864280700684;
18342608.695652191;0.79375970363616943;
18487391.304347843;0.79365038871765137;
18632173.913043495;0.79428964853286743;
18776956.521739148;0.79418033361434937;
18921739.1304348;0.79408776760101318;
19066521.739130452;0.79429620504379272;
19211304.347826105;0.79515427350997925;
